Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Library\AdaptiveCards.Rendering.Wpf\AdaptiveCards.Rendering.Wpf.csproj,File,Library\AdaptiveCards.Rendering.Wpf\AdaptiveContainerRenderer.cs,188,28,T:System.Windows.GridUnitType,,,,,"rowDefinition = new RowDefinition() { Height = new GridLength(1, GridUnitType.Star) };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Library\AdaptiveCards.Rendering.Wpf\AdaptiveCards.Rendering.Wpf.csproj,File,Library\AdaptiveCards.Rendering.Wpf\AdaptiveContainerRenderer.cs,188,28,T:System.Windows.GridUnitType,,,,,"rowDefinition = new RowDefinition() { Height = new GridLength(1, GridUnitType.Star) };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Library\AdaptiveCards.Rendering.Wpf\AdaptiveCards.Rendering.Wpf.csproj,File,Library\AdaptiveCards.Rendering.Wpf\AdaptiveContainerRenderer.cs,188,28,F:System.Windows.GridUnitType.Star,,,,,"rowDefinition = new RowDefinition() { Height = new GridLength(1, GridUnitType.Star) };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Library\AdaptiveCards.Rendering.Wpf\AdaptiveCards.Rendering.Wpf.csproj,File,Library\AdaptiveCards.Rendering.Wpf\AdaptiveContainerRenderer.cs,188,28,T:System.Windows.GridLength,,,,,"rowDefinition = new RowDefinition() { Height = new GridLength(1, GridUnitType.Star) };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Library\AdaptiveCards.Rendering.Wpf\AdaptiveCards.Rendering.Wpf.csproj,File,Library\AdaptiveCards.Rendering.Wpf\AdaptiveContainerRenderer.cs,188,28,"M:System.Windows.GridLength.#ctor(System.Double,System.Windows.GridUnitType)",,,,,"rowDefinition = new RowDefinition() { Height = new GridLength(1, GridUnitType.Star) };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Library\AdaptiveCards.Rendering.Wpf\AdaptiveCards.Rendering.Wpf.csproj,File,Library\AdaptiveCards.Rendering.Wpf\AdaptiveContainerRenderer.cs,188,28,T:System.Windows.GridLength,,,,,"rowDefinition = new RowDefinition() { Height = new GridLength(1, GridUnitType.Star) };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Library\AdaptiveCards.Rendering.Wpf\AdaptiveCards.Rendering.Wpf.csproj,File,Library\AdaptiveCards.Rendering.Wpf\AdaptiveContainerRenderer.cs,188,28,P:System.Windows.Controls.RowDefinition.Height,,,,,"rowDefinition = new RowDefinition() { Height = new GridLength(1, GridUnitType.Star) };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Library\AdaptiveCards.Rendering.Wpf\AdaptiveCards.Rendering.Wpf.csproj,File,Library\AdaptiveCards.Rendering.Wpf\AdaptiveContainerRenderer.cs,188,28,T:System.Windows.Controls.RowDefinition,,,,,"rowDefinition = new RowDefinition() { Height = new GridLength(1, GridUnitType.Star) };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Library\AdaptiveCards.Rendering.Wpf\AdaptiveCards.Rendering.Wpf.csproj,File,Library\AdaptiveCards.Rendering.Wpf\AdaptiveContainerRenderer.cs,188,28,M:System.Windows.Controls.RowDefinition.#ctor,,,,,"rowDefinition = new RowDefinition() { Height = new GridLength(1, GridUnitType.Star) };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Library\AdaptiveCards.Rendering.Wpf\AdaptiveCards.Rendering.Wpf.csproj,File,Library\AdaptiveCards.Rendering.Wpf\AdaptiveContainerRenderer.cs,181,32,T:System.Windows.FrameworkElement,,,,,context.RenderedElementsWithId[cardElement.Id] = enclosingElement;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Library\AdaptiveCards.Rendering.Wpf\AdaptiveCards.Rendering.Wpf.csproj,File,Library\AdaptiveCards.Rendering.Wpf\AdaptiveContainerRenderer.cs,175,28,P:System.Windows.FrameworkElement.Tag,,,,,enclosingElement.Tag = tag;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Library\AdaptiveCards.Rendering.Wpf\AdaptiveCards.Rendering.Wpf.csproj,File,Library\AdaptiveCards.Rendering.Wpf\AdaptiveContainerRenderer.cs,172,28,T:System.Windows.Controls.RowDefinition,,,,,tag.RowDefinition = rowDefinition;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Library\AdaptiveCards.Rendering.Wpf\AdaptiveCards.Rendering.Wpf.csproj,File,Library\AdaptiveCards.Rendering.Wpf\AdaptiveContainerRenderer.cs,167,28,T:System.Windows.Controls.UIElementCollection,,,,,uiContainer.Children.Add(enclosingElement);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Library\AdaptiveCards.Rendering.Wpf\AdaptiveCards.Rendering.Wpf.csproj,File,Library\AdaptiveCards.Rendering.Wpf\AdaptiveContainerRenderer.cs,167,28,P:System.Windows.Controls.Panel.Children,,,,,uiContainer.Children.Add(enclosingElement);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Library\AdaptiveCards.Rendering.Wpf\AdaptiveCards.Rendering.Wpf.csproj,File,Library\AdaptiveCards.Rendering.Wpf\AdaptiveContainerRenderer.cs,167,28,M:System.Windows.Controls.UIElementCollection.Add(System.Windows.UIElement),,,,,uiContainer.Children.Add(enclosingElement);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Library\AdaptiveCards.Rendering.Wpf\AdaptiveCards.Rendering.Wpf.csproj,File,Library\AdaptiveCards.Rendering.Wpf\AdaptiveContainerRenderer.cs,166,28,T:System.Windows.Controls.Grid,,,,,"Grid.SetRow(enclosingElement, rowDefinitionIndex);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Library\AdaptiveCards.Rendering.Wpf\AdaptiveCards.Rendering.Wpf.csproj,File,Library\AdaptiveCards.Rendering.Wpf\AdaptiveContainerRenderer.cs,166,28,"M:System.Windows.Controls.Grid.SetRow(System.Windows.UIElement,System.Int32)",,,,,"Grid.SetRow(enclosingElement, rowDefinitionIndex);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Library\AdaptiveCards.Rendering.Wpf\AdaptiveCards.Rendering.Wpf.csproj,File,Library\AdaptiveCards.Rendering.Wpf\AdaptiveContainerRenderer.cs,164,28,T:System.Windows.FrameworkElement,,,,,"FrameworkElement enclosingElement = EncloseElementInPanel(context, rendereableElement, uiElement);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Library\AdaptiveCards.Rendering.Wpf\AdaptiveCards.Rendering.Wpf.csproj,File,Library\AdaptiveCards.Rendering.Wpf\AdaptiveContainerRenderer.cs,162,28,T:System.Windows.Controls.RowDefinitionCollection,,,,,uiContainer.RowDefinitions.Add(rowDefinition);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Library\AdaptiveCards.Rendering.Wpf\AdaptiveCards.Rendering.Wpf.csproj,File,Library\AdaptiveCards.Rendering.Wpf\AdaptiveContainerRenderer.cs,162,28,P:System.Windows.Controls.Grid.RowDefinitions,,,,,uiContainer.RowDefinitions.Add(rowDefinition);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Library\AdaptiveCards.Rendering.Wpf\AdaptiveCards.Rendering.Wpf.csproj,File,Library\AdaptiveCards.Rendering.Wpf\AdaptiveContainerRenderer.cs,162,28,M:System.Windows.Controls.RowDefinitionCollection.Add(System.Windows.Controls.RowDefinition),,,,,uiContainer.RowDefinitions.Add(rowDefinition);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Library\AdaptiveCards.Rendering.Wpf\AdaptiveCards.Rendering.Wpf.csproj,File,Library\AdaptiveCards.Rendering.Wpf\AdaptiveContainerRenderer.cs,160,28,T:System.Windows.GridLength,,,,,rowDefinition = new RowDefinition() { Height = GridLength.Auto };
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Library\AdaptiveCards.Rendering.Wpf\AdaptiveCards.Rendering.Wpf.csproj,File,Library\AdaptiveCards.Rendering.Wpf\AdaptiveContainerRenderer.cs,160,28,T:System.Windows.GridLength,,,,,rowDefinition = new RowDefinition() { Height = GridLength.Auto };
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Library\AdaptiveCards.Rendering.Wpf\AdaptiveCards.Rendering.Wpf.csproj,File,Library\AdaptiveCards.Rendering.Wpf\AdaptiveContainerRenderer.cs,160,28,P:System.Windows.GridLength.Auto,,,,,rowDefinition = new RowDefinition() { Height = GridLength.Auto };
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Library\AdaptiveCards.Rendering.Wpf\AdaptiveCards.Rendering.Wpf.csproj,File,Library\AdaptiveCards.Rendering.Wpf\AdaptiveContainerRenderer.cs,160,28,T:System.Windows.GridLength,,,,,rowDefinition = new RowDefinition() { Height = GridLength.Auto };
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Library\AdaptiveCards.Rendering.Wpf\AdaptiveCards.Rendering.Wpf.csproj,File,Library\AdaptiveCards.Rendering.Wpf\AdaptiveContainerRenderer.cs,160,28,P:System.Windows.Controls.RowDefinition.Height,,,,,rowDefinition = new RowDefinition() { Height = GridLength.Auto };
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Library\AdaptiveCards.Rendering.Wpf\AdaptiveCards.Rendering.Wpf.csproj,File,Library\AdaptiveCards.Rendering.Wpf\AdaptiveContainerRenderer.cs,160,28,T:System.Windows.Controls.RowDefinition,,,,,rowDefinition = new RowDefinition() { Height = GridLength.Auto };
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Library\AdaptiveCards.Rendering.Wpf\AdaptiveCards.Rendering.Wpf.csproj,File,Library\AdaptiveCards.Rendering.Wpf\AdaptiveContainerRenderer.cs,160,28,M:System.Windows.Controls.RowDefinition.#ctor,,,,,rowDefinition = new RowDefinition() { Height = GridLength.Auto };
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Library\AdaptiveCards.Rendering.Wpf\AdaptiveCards.Rendering.Wpf.csproj,File,Library\AdaptiveCards.Rendering.Wpf\AdaptiveContainerRenderer.cs,156,24,T:System.Windows.Controls.RowDefinitionCollection,,,,,int rowDefinitionIndex = uiContainer.RowDefinitions.Count;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Library\AdaptiveCards.Rendering.Wpf\AdaptiveCards.Rendering.Wpf.csproj,File,Library\AdaptiveCards.Rendering.Wpf\AdaptiveContainerRenderer.cs,156,24,P:System.Windows.Controls.Grid.RowDefinitions,,,,,int rowDefinitionIndex = uiContainer.RowDefinitions.Count;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Library\AdaptiveCards.Rendering.Wpf\AdaptiveCards.Rendering.Wpf.csproj,File,Library\AdaptiveCards.Rendering.Wpf\AdaptiveContainerRenderer.cs,156,24,P:System.Windows.Controls.RowDefinitionCollection.Count,,,,,int rowDefinitionIndex = uiContainer.RowDefinitions.Count;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Library\AdaptiveCards.Rendering.Wpf\AdaptiveCards.Rendering.Wpf.csproj,File,Library\AdaptiveCards.Rendering.Wpf\AdaptiveContainerRenderer.cs,147,28,P:System.Windows.FrameworkElement.MinHeight,,,,,uiElement.MinHeight = collectionElement.PixelMinHeight;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Library\AdaptiveCards.Rendering.Wpf\AdaptiveCards.Rendering.Wpf.csproj,File,Library\AdaptiveCards.Rendering.Wpf\AdaptiveContainerRenderer.cs,141,24,P:System.Windows.FrameworkElement.Tag,,,,,uiElement.Tag = tag;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Library\AdaptiveCards.Rendering.Wpf\AdaptiveCards.Rendering.Wpf.csproj,File,Library\AdaptiveCards.Rendering.Wpf\AdaptiveContainerRenderer.cs,136,28,T:System.Windows.Controls.Grid,,,,,"separator = AddSpacing(context, cardElement, uiContainer);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Library\AdaptiveCards.Rendering.Wpf\AdaptiveCards.Rendering.Wpf.csproj,File,Library\AdaptiveCards.Rendering.Wpf\AdaptiveContainerRenderer.cs,134,29,T:System.Windows.Controls.UIElementCollection,,,,,"if (uiContainer.Children.Count > 0)                          {                              separator = AddSpacing(context, cardElement, uiContainer);                          }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Library\AdaptiveCards.Rendering.Wpf\AdaptiveCards.Rendering.Wpf.csproj,File,Library\AdaptiveCards.Rendering.Wpf\AdaptiveContainerRenderer.cs,134,29,P:System.Windows.Controls.Panel.Children,,,,,"if (uiContainer.Children.Count > 0)                          {                              separator = AddSpacing(context, cardElement, uiContainer);                          }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Library\AdaptiveCards.Rendering.Wpf\AdaptiveCards.Rendering.Wpf.csproj,File,Library\AdaptiveCards.Rendering.Wpf\AdaptiveContainerRenderer.cs,134,29,P:System.Windows.Controls.UIElementCollection.Count,,,,,"if (uiContainer.Children.Count > 0)                          {                              separator = AddSpacing(context, cardElement, uiContainer);                          }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Library\AdaptiveCards.Rendering.Wpf\AdaptiveCards.Rendering.Wpf.csproj,File,Library\AdaptiveCards.Rendering.Wpf\AdaptiveContainerRenderer.cs,132,28,T:System.Windows.Controls.Grid,,,,,"separator = AddSeparator(context, cardElement, uiContainer);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Library\AdaptiveCards.Rendering.Wpf\AdaptiveCards.Rendering.Wpf.csproj,File,Library\AdaptiveCards.Rendering.Wpf\AdaptiveContainerRenderer.cs,130,24,T:System.Windows.Controls.UIElementCollection,,,,,"if (cardElement.Separator && uiContainer.Children.Count > 0)                          {                              separator = AddSeparator(context, cardElement, uiContainer);                          }                          else if (uiContainer.Children.Count > 0)                          {                              separator = AddSpacing(context, cardElement, uiContainer);                          }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Library\AdaptiveCards.Rendering.Wpf\AdaptiveCards.Rendering.Wpf.csproj,File,Library\AdaptiveCards.Rendering.Wpf\AdaptiveContainerRenderer.cs,130,24,P:System.Windows.Controls.Panel.Children,,,,,"if (cardElement.Separator && uiContainer.Children.Count > 0)                          {                              separator = AddSeparator(context, cardElement, uiContainer);                          }                          else if (uiContainer.Children.Count > 0)                          {                              separator = AddSpacing(context, cardElement, uiContainer);                          }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Library\AdaptiveCards.Rendering.Wpf\AdaptiveCards.Rendering.Wpf.csproj,File,Library\AdaptiveCards.Rendering.Wpf\AdaptiveContainerRenderer.cs,130,24,P:System.Windows.Controls.UIElementCollection.Count,,,,,"if (cardElement.Separator && uiContainer.Children.Count > 0)                          {                              separator = AddSeparator(context, cardElement, uiContainer);                          }                          else if (uiContainer.Children.Count > 0)                          {                              separator = AddSpacing(context, cardElement, uiContainer);                          }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Library\AdaptiveCards.Rendering.Wpf\AdaptiveCards.Rendering.Wpf.csproj,File,Library\AdaptiveCards.Rendering.Wpf\AdaptiveContainerRenderer.cs,125,20,T:System.Windows.FrameworkElement,,,,,FrameworkElement uiElement = context.Render(rendereableElement);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Library\AdaptiveCards.Rendering.Wpf\AdaptiveCards.Rendering.Wpf.csproj,File,Library\AdaptiveCards.Rendering.Wpf\AdaptiveContainerRenderer.cs,14,8,T:System.Windows.FrameworkElement,,,,,"public static FrameworkElement Render(AdaptiveContainer container, AdaptiveRenderContext context)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Library\AdaptiveCards.Rendering.Wpf\AdaptiveCards.Rendering.Wpf.csproj,File,Library\AdaptiveCards.Rendering.Wpf\AdaptiveContainerRenderer.cs,96,12,T:System.Windows.FrameworkElement,,,,,"return RendererUtil.ApplySelectAction(border, container, context);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Library\AdaptiveCards.Rendering.Wpf\AdaptiveCards.Rendering.Wpf.csproj,File,Library\AdaptiveCards.Rendering.Wpf\AdaptiveContainerRenderer.cs,69,20,T:System.Windows.VerticalAlignment,,,,,uiContainer.VerticalAlignment = VerticalAlignment.Bottom;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Library\AdaptiveCards.Rendering.Wpf\AdaptiveCards.Rendering.Wpf.csproj,File,Library\AdaptiveCards.Rendering.Wpf\AdaptiveContainerRenderer.cs,69,20,T:System.Windows.VerticalAlignment,,,,,uiContainer.VerticalAlignment = VerticalAlignment.Bottom;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Library\AdaptiveCards.Rendering.Wpf\AdaptiveCards.Rendering.Wpf.csproj,File,Library\AdaptiveCards.Rendering.Wpf\AdaptiveContainerRenderer.cs,69,20,F:System.Windows.VerticalAlignment.Bottom,,,,,uiContainer.VerticalAlignment = VerticalAlignment.Bottom;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Library\AdaptiveCards.Rendering.Wpf\AdaptiveCards.Rendering.Wpf.csproj,File,Library\AdaptiveCards.Rendering.Wpf\AdaptiveContainerRenderer.cs,69,20,T:System.Windows.VerticalAlignment,,,,,uiContainer.VerticalAlignment = VerticalAlignment.Bottom;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Library\AdaptiveCards.Rendering.Wpf\AdaptiveCards.Rendering.Wpf.csproj,File,Library\AdaptiveCards.Rendering.Wpf\AdaptiveContainerRenderer.cs,69,20,P:System.Windows.FrameworkElement.VerticalAlignment,,,,,uiContainer.VerticalAlignment = VerticalAlignment.Bottom;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Library\AdaptiveCards.Rendering.Wpf\AdaptiveCards.Rendering.Wpf.csproj,File,Library\AdaptiveCards.Rendering.Wpf\AdaptiveContainerRenderer.cs,66,20,T:System.Windows.VerticalAlignment,,,,,uiContainer.VerticalAlignment = VerticalAlignment.Center;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Library\AdaptiveCards.Rendering.Wpf\AdaptiveCards.Rendering.Wpf.csproj,File,Library\AdaptiveCards.Rendering.Wpf\AdaptiveContainerRenderer.cs,66,20,T:System.Windows.VerticalAlignment,,,,,uiContainer.VerticalAlignment = VerticalAlignment.Center;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Library\AdaptiveCards.Rendering.Wpf\AdaptiveCards.Rendering.Wpf.csproj,File,Library\AdaptiveCards.Rendering.Wpf\AdaptiveContainerRenderer.cs,66,20,F:System.Windows.VerticalAlignment.Center,,,,,uiContainer.VerticalAlignment = VerticalAlignment.Center;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Library\AdaptiveCards.Rendering.Wpf\AdaptiveCards.Rendering.Wpf.csproj,File,Library\AdaptiveCards.Rendering.Wpf\AdaptiveContainerRenderer.cs,66,20,T:System.Windows.VerticalAlignment,,,,,uiContainer.VerticalAlignment = VerticalAlignment.Center;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Library\AdaptiveCards.Rendering.Wpf\AdaptiveCards.Rendering.Wpf.csproj,File,Library\AdaptiveCards.Rendering.Wpf\AdaptiveContainerRenderer.cs,66,20,P:System.Windows.FrameworkElement.VerticalAlignment,,,,,uiContainer.VerticalAlignment = VerticalAlignment.Center;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Library\AdaptiveCards.Rendering.Wpf\AdaptiveCards.Rendering.Wpf.csproj,File,Library\AdaptiveCards.Rendering.Wpf\AdaptiveContainerRenderer.cs,58,16,T:System.Windows.Media.SolidColorBrush,,,,,border.Background = context.GetColorBrush(containerStyle.BackgroundColor);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Library\AdaptiveCards.Rendering.Wpf\AdaptiveCards.Rendering.Wpf.csproj,File,Library\AdaptiveCards.Rendering.Wpf\AdaptiveContainerRenderer.cs,58,16,T:System.Windows.Media.Brush,,,,,border.Background = context.GetColorBrush(containerStyle.BackgroundColor);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Library\AdaptiveCards.Rendering.Wpf\AdaptiveCards.Rendering.Wpf.csproj,File,Library\AdaptiveCards.Rendering.Wpf\AdaptiveContainerRenderer.cs,58,16,P:System.Windows.Controls.Border.Background,,,,,border.Background = context.GetColorBrush(containerStyle.BackgroundColor);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Library\AdaptiveCards.Rendering.Wpf\AdaptiveCards.Rendering.Wpf.csproj,File,Library\AdaptiveCards.Rendering.Wpf\AdaptiveContainerRenderer.cs,48,12,P:System.Windows.FrameworkElement.MinHeight,,,,,uiContainer.MinHeight = container.PixelMinHeight;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Library\AdaptiveCards.Rendering.Wpf\AdaptiveCards.Rendering.Wpf.csproj,File,Library\AdaptiveCards.Rendering.Wpf\AdaptiveContainerRenderer.cs,45,12,T:System.Windows.UIElement,,,,,border.Child = uiOuterContainer;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Library\AdaptiveCards.Rendering.Wpf\AdaptiveCards.Rendering.Wpf.csproj,File,Library\AdaptiveCards.Rendering.Wpf\AdaptiveContainerRenderer.cs,45,12,P:System.Windows.Controls.Decorator.Child,,,,,border.Child = uiOuterContainer;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Library\AdaptiveCards.Rendering.Wpf\AdaptiveCards.Rendering.Wpf.csproj,File,Library\AdaptiveCards.Rendering.Wpf\AdaptiveContainerRenderer.cs,44,12,T:System.Windows.Controls.Border,,,,,Border border = new Border();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Library\AdaptiveCards.Rendering.Wpf\AdaptiveCards.Rendering.Wpf.csproj,File,Library\AdaptiveCards.Rendering.Wpf\AdaptiveContainerRenderer.cs,44,12,M:System.Windows.Controls.Border.#ctor,,,,,Border border = new Border();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Library\AdaptiveCards.Rendering.Wpf\AdaptiveCards.Rendering.Wpf.csproj,File,Library\AdaptiveCards.Rendering.Wpf\AdaptiveContainerRenderer.cs,43,12,T:System.Windows.Controls.UIElementCollection,,,,,uiOuterContainer.Children.Add(uiContainer);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Library\AdaptiveCards.Rendering.Wpf\AdaptiveCards.Rendering.Wpf.csproj,File,Library\AdaptiveCards.Rendering.Wpf\AdaptiveContainerRenderer.cs,43,12,P:System.Windows.Controls.Panel.Children,,,,,uiOuterContainer.Children.Add(uiContainer);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Library\AdaptiveCards.Rendering.Wpf\AdaptiveCards.Rendering.Wpf.csproj,File,Library\AdaptiveCards.Rendering.Wpf\AdaptiveContainerRenderer.cs,43,12,M:System.Windows.Controls.UIElementCollection.Add(System.Windows.UIElement),,,,,uiOuterContainer.Children.Add(uiContainer);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Library\AdaptiveCards.Rendering.Wpf\AdaptiveCards.Rendering.Wpf.csproj,File,Library\AdaptiveCards.Rendering.Wpf\AdaptiveContainerRenderer.cs,41,12,T:System.Windows.Controls.Grid,,,,,Grid uiOuterContainer = new Grid();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Library\AdaptiveCards.Rendering.Wpf\AdaptiveCards.Rendering.Wpf.csproj,File,Library\AdaptiveCards.Rendering.Wpf\AdaptiveContainerRenderer.cs,41,12,M:System.Windows.Controls.Grid.#ctor,,,,,Grid uiOuterContainer = new Grid();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Library\AdaptiveCards.Rendering.Wpf\AdaptiveCards.Rendering.Wpf.csproj,File,Library\AdaptiveCards.Rendering.Wpf\AdaptiveContainerRenderer.cs,33,16,T:System.Windows.FlowDirection,,,,,uiContainer.FlowDirection = currentRtl.Value ? FlowDirection.RightToLeft : FlowDirection.LeftToRight;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Library\AdaptiveCards.Rendering.Wpf\AdaptiveCards.Rendering.Wpf.csproj,File,Library\AdaptiveCards.Rendering.Wpf\AdaptiveContainerRenderer.cs,33,16,T:System.Windows.FlowDirection,,,,,uiContainer.FlowDirection = currentRtl.Value ? FlowDirection.RightToLeft : FlowDirection.LeftToRight;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Library\AdaptiveCards.Rendering.Wpf\AdaptiveCards.Rendering.Wpf.csproj,File,Library\AdaptiveCards.Rendering.Wpf\AdaptiveContainerRenderer.cs,33,16,F:System.Windows.FlowDirection.LeftToRight,,,,,uiContainer.FlowDirection = currentRtl.Value ? FlowDirection.RightToLeft : FlowDirection.LeftToRight;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Library\AdaptiveCards.Rendering.Wpf\AdaptiveCards.Rendering.Wpf.csproj,File,Library\AdaptiveCards.Rendering.Wpf\AdaptiveContainerRenderer.cs,33,16,T:System.Windows.FlowDirection,,,,,uiContainer.FlowDirection = currentRtl.Value ? FlowDirection.RightToLeft : FlowDirection.LeftToRight;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Library\AdaptiveCards.Rendering.Wpf\AdaptiveCards.Rendering.Wpf.csproj,File,Library\AdaptiveCards.Rendering.Wpf\AdaptiveContainerRenderer.cs,33,16,T:System.Windows.FlowDirection,,,,,uiContainer.FlowDirection = currentRtl.Value ? FlowDirection.RightToLeft : FlowDirection.LeftToRight;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Library\AdaptiveCards.Rendering.Wpf\AdaptiveCards.Rendering.Wpf.csproj,File,Library\AdaptiveCards.Rendering.Wpf\AdaptiveContainerRenderer.cs,33,16,F:System.Windows.FlowDirection.RightToLeft,,,,,uiContainer.FlowDirection = currentRtl.Value ? FlowDirection.RightToLeft : FlowDirection.LeftToRight;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Library\AdaptiveCards.Rendering.Wpf\AdaptiveCards.Rendering.Wpf.csproj,File,Library\AdaptiveCards.Rendering.Wpf\AdaptiveContainerRenderer.cs,33,16,T:System.Windows.FlowDirection,,,,,uiContainer.FlowDirection = currentRtl.Value ? FlowDirection.RightToLeft : FlowDirection.LeftToRight;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Library\AdaptiveCards.Rendering.Wpf\AdaptiveCards.Rendering.Wpf.csproj,File,Library\AdaptiveCards.Rendering.Wpf\AdaptiveContainerRenderer.cs,33,16,P:System.Windows.FrameworkElement.FlowDirection,,,,,uiContainer.FlowDirection = currentRtl.Value ? FlowDirection.RightToLeft : FlowDirection.LeftToRight;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Library\AdaptiveCards.Rendering.Wpf\AdaptiveCards.Rendering.Wpf.csproj,File,Library\AdaptiveCards.Rendering.Wpf\AdaptiveContainerRenderer.cs,17,12,T:System.Windows.Style,,,,,"uiContainer.Style = context.GetStyle(""Adaptive.Container"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Library\AdaptiveCards.Rendering.Wpf\AdaptiveCards.Rendering.Wpf.csproj,File,Library\AdaptiveCards.Rendering.Wpf\AdaptiveContainerRenderer.cs,17,12,T:System.Windows.Style,,,,,"uiContainer.Style = context.GetStyle(""Adaptive.Container"");"
